cnpj,codigo,descricao
36244129000192,8640208,"Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos"
36244129000192,8650001,Atividades de enfermagem
36244129000192,8650002,Atividades de profissionais da nutrição
36244129000192,8650003,Atividades de psicologia e psicanálise
36244129000192,8650004,Atividades de fisioterapia
36244129000192,8650005,Atividades de terapia ocupacional
36244129000192,8650006,Atividades de fonoaudiologia
36244129000192,8660700,Atividades de apoio à gestão de saúde
36244129000192,8712300,Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio
36566392000106,8630599,Atividades de atenção ambulatorial não especificadas anteriormente
36566392000106,8640209,Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos
23829339000109,1412601,"Confecção de peças de vestuário, exceto roupas íntimas e as confeccionadas sob medida"
82478140000134,4642702,Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho
82478140000134,4754701,Comércio varejista de móveis
82478140000134,4763602,Comércio varejista de artigos esportivos
82478140000134,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
82478140000134,4789005,Comércio varejista de produtos saneantes domissanitários
82478140000134,4789099,Comércio varejista de outros produtos não especificados anteriormente
12047164000153,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
12047164000153,4645102,Comércio atacadista de próteses e artigos de ortopedia
12047164000153,4645103,Comércio atacadista de produtos odontológicos
12047164000153,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
12047164000153,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
12047164000153,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
12047164000153,4773300,Comércio varejista de artigos médicos e ortopédicos
12047164000153,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis"
00538376000154,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
00538376000154,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
00538376000154,4669901,Comércio atacadista de bombas e compressores; partes e peças
00538376000154,7739002,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador"
14767402000120,8640201,Laboratórios de anatomia patológica e citológica
14767402000120,8630503,Atividade médica ambulatorial restrita a consultas
14767402000120,8640207,"Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética"
14767402000120,7490199,"Outras atividades profissionais, científicas e técnicas não especificadas anteriormente"
14767402000120,8630502,Atividade médica ambulatorial com recursos para realização de exames complementares
14767402000120,8650002,Atividades de profissionais da nutrição
14767402000120,8650003,Atividades de psicologia e psicanálise
14767402000120,8650004,Atividades de fisioterapia
14767402000120,8650006,Atividades de fonoaudiologia
10263090000167,0,
02537890000109,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
02537890000109,4645103,Comércio atacadista de produtos odontológicos
02537890000109,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
02537890000109,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
02537890000109,4649499,Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente
02537890000109,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
02537890000109,4684299,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente
19899651000193,4644301,Comércio atacadista de medicamentos e drogas de uso humano
19899651000193,4645103,Comércio atacadista de produtos odontológicos
19899651000193,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
19899651000193,4649404,Comércio atacadista de móveis e artigos de colchoaria
19899651000193,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
19899651000193,4651601,Comércio atacadista de equipamentos de informática
19899651000193,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
19899651000193,4669999,Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças
19899651000193,4684299,Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente
19899651000193,4754701,Comércio varejista de móveis
19899651000193,4773300,Comércio varejista de artigos médicos e ortopédicos
02375705000119,4618402,Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares
02375705000119,4644301,Comércio atacadista de medicamentos e drogas de uso humano
02375705000119,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
02375705000119,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
02375705000119,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
02375705000119,4789099,Comércio varejista de outros produtos não especificados anteriormente
02375705000119,8220200,Atividades de teleatendimento
25341162000114,4644301,Comércio atacadista de medicamentos e drogas de uso humano
25341162000114,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
25341162000114,4773300,Comércio varejista de artigos médicos e ortopédicos
26240632000116,4642701,"Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança"
26240632000116,4646001,Comércio atacadista de cosméticos e produtos de perfumaria
26240632000116,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
26240632000116,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
26240632000116,4644301,Comércio atacadista de medicamentos e drogas de uso humano
26240632000116,4693100,"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários"
26240632000116,4649408,"Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar"
26240632000116,4646002,Comércio atacadista de produtos de higiene pessoal
26240632000116,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
26240632000116,4789005,Comércio varejista de produtos saneantes domissanitários
27138830000136,0,
27651175000115,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
27651175000115,4645103,Comércio atacadista de produtos odontológicos
08428763000140,7120100,Testes e análises técnicas
19309807000139,8720401,Atividades de centros de assistência psicossocial
19309807000139,9430800,Atividades de associações de defesa de direitos sociais
19309807000139,9493600,Atividades de organizações associativas ligadas à cultura e à arte
19309807000139,9499500,Atividades associativas não especificadas anteriormente
18715383000140,0,
05948077000101,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
05948077000101,4754701,Comércio varejista de móveis
05948077000101,6209100,"Suporte técnico, manutenção e outros serviços em tecnologia da informação"
05948077000101,9511800,Reparação e manutenção de computadores e de equipamentos periféricos
05948077000101,9512600,Reparação e manutenção de equipamentos de comunicação
09944371000104,4637199,Comércio atacadista especializado em outros produtos alimentícios não especificados anteriormente
09944371000104,4645101,"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios"
09944371000104,4664800,"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças"
09944371000104,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
12375009000166,4618402,Representantes comerciais e agentes do comércio de instrumentos e materiais odonto-médico-hospitalares
12375009000166,7739002,"Aluguel de equipamentos científicos, médicos e hospitalares, sem operador"
18018484000161,8630501,Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos
18018484000161,8630502,Atividade médica ambulatorial com recursos para realização de exames complementares
